cohort,site,sex,id,group,control_group,age_days,dead,status,species,strain,compound,compound_display_name,control_compound,concentration,units,condition,is_control,age_initiation_months
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-16-2,DR,AL,30,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-16-1,DR,AL,30,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-97-1,DR,AL,30,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-59-1,DR,AL,30,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-16-1,DR,AL,30,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-16-2,DR,AL,30,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-60-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R10-17-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R10-17-2,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R10-17-3,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R2-60-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-60-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-60-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-60-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-60-2,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-60-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-60-2,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-98-1,DR,AL,32,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-99-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-61-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-99-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-99-2,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-99-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-61-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-99-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-61-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-99-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-18-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-18-2,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-61-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-99-1,DR,AL,34,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R10-19-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R2-19-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R2-19-2,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-62-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-19-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-19-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-19-2,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-100-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-19-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-100-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-62-1,DR,AL,36,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-101-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-101-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-101-3,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R10-63-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R10-63-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R2-20-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-101-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-20-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-20-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-101-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-20-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-20-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-63-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-63-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-63-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-63-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-63-3,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-101-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-20-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-20-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-20-3,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-20-4,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-101-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-101-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-101-3,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-63-1,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-63-2,DR,AL,38,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-64-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-21-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-64-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-21-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-21-2,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-21-3,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-102-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-21-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-21-2,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-102-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-102-2,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-21-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-21-2,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-21-3,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-21-4,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R9-64-1,DR,AL,40,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-103-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-22-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-22-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-22-3,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R2-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R2-65-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-103-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R3-65-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R4-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-103-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-103-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-22-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R5-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-103-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-22-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-65-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R6-65-3,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-22-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-22-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R7-65-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-103-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-103-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-22-1,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-22-2,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-22-3,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-22-4,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-22-5,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R8-22-6,DR,AL,42,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-DR-R1-104-1,DR,AL,44,true,dead,D. melanogaster,ninaE17,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
